CountryCode,CountryName,ID,PeaceStart,PeaceEnd,Failed,Mediation,MediatedAgreemt,SuperpowerMediation,TotalNofMedAttempts,UNPeacekeeping,EthnicWar,LogTotalDeaths,WarDuration,MilitaryVictory,Democracy,lnGDP,LogArmySize,WarCount,st,d,origin,t,t0
713,,24,1947,1960,0,0,0,0,0,0,0,10.126631,1,1,0,.2279321,6.3969297,1,1,0,1947,13,12
713,,24,1947,1961,0,0,0,0,0,0,0,10.126631,1,1,0,.26082459,6.363028,1,1,0,1947,14,13
713,,24,1947,1962,0,0,0,0,0,0,0,10.126631,1,1,0,.30380148,6.3456364,1,1,0,1947,15,14
713,,24,1947,1963,0,0,0,0,0,0,0,10.126631,1,1,0,.35065684,6.2989492,1,1,0,1947,16,15
713,,24,1947,1964,0,0,0,0,0,0,0,10.126631,1,1,0,.43308032,6.3969297,1,1,0,1947,17,16
713,,24,1947,1965,0,0,0,0,0,0,0,10.126631,1,1,0,.50681758,6.2614918,1,1,0,1947,18,17
713,,24,1947,1966,0,0,0,0,0,0,0,10.126631,1,1,0,.55100745,6.2989492,1,1,0,1947,19,18
713,,24,1947,1967,0,0,0,0,0,0,0,10.126631,1,1,0,.63286626,6.3044486,1,1,0,1947,20,19
713,,24,1947,1968,0,0,0,0,0,0,0,10.126631,1,1,0,.66782939,6.2690964,1,1,0,1947,21,20
713,,24,1947,1969,0,0,0,0,0,0,0,10.126631,1,1,0,.70260239,6.3189683,1,1,0,1947,22,21
713,,24,1947,1970,0,0,0,0,0,0,0,10.126631,1,1,0,.78298789,6.2576675,1,1,0,1947,23,22
713,,24,1947,1971,0,0,0,0,0,0,0,10.126631,1,1,0,.8721298,6.2915692,1,1,0,1947,24,23
713,,24,1947,1972,0,0,0,0,0,0,0,10.126631,1,1,0,.96546173,6.3099184,1,1,0,1947,25,24
713,,24,1947,1973,0,0,0,0,0,0,0,10.126631,1,1,0,1.0695267,6.2205901,1,1,0,1947,26,25
713,,24,1947,1974,0,0,0,0,0,0,0,10.126631,1,1,0,1.0996118,6.2005091,1,1,0,1947,27,26
713,,24,1947,1975,0,0,0,0,0,0,0,10.126631,1,1,0,1.1125152,6.2225761,1,1,0,1947,28,27
713,,24,1947,1976,0,0,0,0,0,0,0,10.126631,1,1,0,1.2074667,6.1633148,1,1,0,1947,29,28
713,,24,1947,1977,0,0,0,0,0,0,0,10.126631,1,1,0,1.2725656,6.1312265,1,1,0,1947,30,29
713,,24,1947,1978,0,0,0,0,0,0,0,10.126631,1,1,0,1.3660917,6.1548581,1,1,0,1947,31,30
713,,24,1947,1979,0,0,0,0,0,0,0,10.126631,1,1,0,1.4464483,6.1484685,1,1,0,1947,32,31
713,,24,1947,1980,0,0,0,0,0,0,0,10.126631,1,1,0,1.4949245,6.1420374,1,1,0,1947,33,32
713,,24,1947,1981,0,0,0,0,0,0,0,10.126631,1,1,0,1.5245334,6.1333981,1,1,0,1947,34,33
713,,24,1947,1982,0,0,0,0,0,0,0,10.126631,1,1,0,1.5351454,6.1246834,1,1,0,1947,35,34
713,,24,1947,1983,0,0,0,0,0,0,0,10.126631,1,1,0,1.5896432,6.1398845,1,1,0,1947,36,35
713,,24,1947,1984,0,0,0,0,0,0,0,10.126631,1,1,0,1.6665741,6.182085,1,1,0,1947,37,36
713,,24,1947,1985,0,0,0,0,0,0,0,10.126631,1,1,0,1.6954321,6.0958247,1,1,0,1947,38,37
713,,24,1947,1986,0,0,0,0,0,0,0,10.126631,1,1,0,1.7751218,6.0497336,1,1,0,1947,39,38
713,,24,1947,1987,0,0,0,0,0,0,0,10.126631,1,1,0,1.8867666,6.0497336,1,1,0,1947,40,39
713,,24,1947,1988,0,0,0,0,0,0,0,10.126631,1,1,0,1.9697661,6.0063534,1,1,0,1947,41,40
713,,24,1947,1989,0,0,0,0,0,0,0,10.126631,1,1,0,2.0439439,6.0063534,1,1,0,1947,42,41
713,,24,1947,1990,0,0,0,0,0,0,0,10.126631,1,1,0,2.0872858,5.9135032,1,1,0,1947,43,42
713,,24,1947,1991,0,0,0,0,0,0,0,10.126631,1,1,0,2.1497836,5.9135032,1,1,0,1947,44,43
713,,24,1947,1992,0,0,0,0,0,0,0,10.126631,1,1,1,2.2064044,5.8861041,1,1,0,1947,45,44
713,,24,1947,1993,0,0,0,0,0,0,0,10.126631,1,1,1,2.2586331,6.09131,1,1,0,1947,46,45
713,,24,1947,1994,0,0,0,0,0,0,0,10.126631,1,1,1,2.3123374,6.0520892,1,1,0,1947,47,46
713,,24,1947,1995,0,0,0,0,0,0,0,10.126631,1,1,1,2.3617969,6.0520892,1,1,0,1947,48,47
710,China3 (1950-1951),25,1951,1952,0,0,0,0,0,0,1,11.082143,2,1,0,-1.1841702,8.0149965,2,1,0,1951,1,0
710,,25,1951,1953,0,0,0,0,0,0,1,11.082143,2,1,0,-1.1363142,8.0235519,2,1,0,1951,2,1
710,,25,1951,1954,0,0,0,0,0,0,1,11.082143,2,1,0,-1.0847094,8.0320349,2,1,0,1951,3,2
710,,25,1951,1955,0,0,0,0,0,0,1,11.082143,2,1,0,-1.0356375,8.0063677,2,1,0,1951,4,3
710,China3 (1956-1959),25,1951,1956,1,0,0,0,0,0,1,11.082143,2,1,0,-.99155325,8.0487881,2,1,1,1951,5,4
710,,26,1959,1960,0,0,0,0,0,0,1,6.9077554,4,1,0,-.56739604,8.0814753,3,1,0,1959,1,0
710,,26,1959,1961,0,0,0,0,0,0,1,6.9077554,4,1,0,-.74023879,7.6962128,3,1,0,1959,2,1
710,,26,1959,1962,0,0,0,0,0,0,1,6.9077554,4,1,0,-.809681,7.7406645,3,1,0,1959,3,2
710,,26,1959,1963,0,0,0,0,0,0,1,6.9077554,4,1,0,-.75502259,7.8240461,3,1,0,1959,4,3
710,,26,1959,1964,0,0,0,0,0,0,1,6.9077554,4,1,0,-.65585142,7.9193563,3,1,0,1959,5,4
710,,26,1959,1965,0,0,0,0,0,0,1,6.9077554,4,1,0,-.54991299,7.7832241,3,1,0,1959,6,5
710,,26,1959,1966,0,0,0,0,0,0,1,6.9077554,4,1,0,-.44472587,7.8632669,3,1,0,1959,7,6
710,,26,1959,1967,0,0,0,0,0,0,1,6.9077554,4,1,0,-.51751459,7.9047041,3,1,0,1959,8,7
710,,26,1959,1968,0,0,0,0,0,0,1,6.9077554,4,1,0,-.60330647,7.9373746,3,1,0,1959,9,8
710,,26,1959,1969,0,0,0,0,0,0,1,6.9077554,4,1,0,-.48288628,7.9480319,3,1,0,1959,10,9
710,,26,1959,1970,0,0,0,0,0,0,1,6.9077554,4,1,0,-.36240566,7.9550743,3,1,0,1959,11,10
710,,26,1959,1971,0,0,0,0,0,0,1,6.9077554,4,1,0,-.34389976,7.9963174,3,1,0,1959,12,11
710,,26,1959,1972,0,0,0,0,0,0,1,6.9077554,4,1,0,-.33967736,8.0196133,3,1,0,1959,13,12
710,,26,1959,1973,0,0,0,0,0,0,1,6.9077554,4,1,0,-.30110508,8.0864105,3,1,0,1959,14,13
710,,26,1959,1974,0,0,0,0,0,0,1,6.9077554,4,1,0,-.30516741,8.3663702,3,1,0,1959,15,14
710,,26,1959,1975,0,0,0,0,0,0,1,6.9077554,4,1,0,-.26657313,8.3663702,3,1,0,1959,16,15
710,,26,1959,1976,0,0,0,0,0,0,1,6.9077554,4,1,0,-.3215836,8.3663702,3,1,0,1959,17,16
710,,26,1959,1977,0,0,0,0,0,0,1,6.9077554,4,1,0,-.27180868,8.3663702,3,1,0,1959,18,17
710,,26,1959,1978,0,0,0,0,0,0,1,6.9077554,4,1,0,-.19479907,8.4118328,3,1,0,1959,19,18
710,,26,1959,1979,0,0,0,0,0,0,1,6.9077554,4,1,0,-.12897037,8.4338112,3,1,0,1959,20,19
710,,26,1959,1980,0,0,0,0,0,0,1,6.9077554,4,1,0,-.028399471,8.444622,3,1,0,1959,21,20
710,,26,1959,1981,0,0,0,0,0,0,1,6.9077554,4,1,0,-.034591425,8.4658995,3,1,0,1959,22,21
710,,26,1959,1982,0,0,0,0,0,0,1,6.9077554,4,1,0,-.037701868,8.3779316,3,1,0,1959,23,22
710,,26,1959,1983,0,0,0,0,0,0,1,6.9077554,4,1,0,.0285875,8.3187418,3,1,0,1959,24,23
710,,26,1959,1984,0,0,0,0,0,0,1,6.9077554,4,1,0,.12751335,8.3187418,3,1,0,1959,25,24
710,,26,1959,1985,0,0,0,0,0,0,1,6.9077554,4,1,0,.23269774,8.3187418,3,1,0,1959,26,25
710,,26,1959,1986,0,0,0,0,0,0,1,6.9077554,4,1,0,.21430457,8.3015213,3,1,0,1959,27,26
710,,26,1959,1987,0,0,0,0,0,0,1,6.9077554,4,1,0,.23190509,8.1690531,3,1,0,1959,28,27
710,,26,1959,1988,0,0,0,0,0,0,1,6.9077554,4,1,0,.28216687,8.2374792,3,1,0,1959,29,28
710,,26,1959,1989,0,0,0,0,0,0,1,6.9077554,4,1,0,.30158499,8.2687321,3,1,0,1959,30,29
710,,26,1959,1990,0,0,0,0,0,0,1,6.9077554,4,1,0,.28065747,8.1605186,3,1,0,1959,31,30
710,,26,1959,1991,0,0,0,0,0,0,1,6.9077554,4,1,0,.32063317,8.0709057,3,1,0,1959,32,31
710,,26,1959,1992,0,0,0,0,0,0,1,6.9077554,4,1,0,.40078753,8.0583277,3,1,0,1959,33,32
710,,26,1959,1993,0,0,0,0,0,0,1,6.9077554,4,1,0,.5162828,8.0163183,3,1,0,1959,34,33
710,,26,1959,1994,0,0,0,0,0,0,1,6.9077554,4,1,0,.62567329,7.9827576,3,1,0,1959,35,34
710,,26,1959,1995,0,0,0,0,0,0,1,6.9077554,4,1,0,.71492147,7.9827576,3,1,0,1959,36,35
710,China4 (1967-1968),27,1968,1969,0,0,0,0,0,0,0,13.304685,2,1,0,-.48288628,7.9480319,4,1,0,1968,1,0
710,,27,1968,1970,0,0,0,0,0,0,0,13.304685,2,1,0,-.36240566,7.9550743,4,1,0,1968,2,1
710,,27,1968,1971,0,0,0,0,0,0,0,13.304685,2,1,0,-.34389976,7.9963174,4,1,0,1968,3,2
710,,27,1968,1972,0,0,0,0,0,0,0,13.304685,2,1,0,-.33967736,8.0196133,4,1,0,1968,4,3
710,,27,1968,1973,0,0,0,0,0,0,0,13.304685,2,1,0,-.30110508,8.0864105,4,1,0,1968,5,4
710,,27,1968,1974,0,0,0,0,0,0,0,13.304685,2,1,0,-.30516741,8.3663702,4,1,0,1968,6,5
710,,27,1968,1975,0,0,0,0,0,0,0,13.304685,2,1,0,-.26657313,8.3663702,4,1,0,1968,7,6
710,,27,1968,1976,0,0,0,0,0,0,0,13.304685,2,1,0,-.3215836,8.3663702,4,1,0,1968,8,7
710,,27,1968,1977,0,0,0,0,0,0,0,13.304685,2,1,0,-.27180868,8.3663702,4,1,0,1968,9,8
710,,27,1968,1978,0,0,0,0,0,0,0,13.304685,2,1,0,-.19479907,8.4118328,4,1,0,1968,10,9
710,,27,1968,1979,0,0,0,0,0,0,0,13.304685,2,1,0,-.12897037,8.4338112,4,1,0,1968,11,10
710,,27,1968,1980,0,0,0,0,0,0,0,13.304685,2,1,0,-.028399471,8.444622,4,1,0,1968,12,11
710,,27,1968,1981,0,0,0,0,0,0,0,13.304685,2,1,0,-.034591425,8.4658995,4,1,0,1968,13,12
710,,27,1968,1982,0,0,0,0,0,0,0,13.304685,2,1,0,-.037701868,8.3779316,4,1,0,1968,14,13
710,,27,1968,1983,0,0,0,0,0,0,0,13.304685,2,1,0,.0285875,8.3187418,4,1,0,1968,15,14
710,,27,1968,1984,0,0,0,0,0,0,0,13.304685,2,1,0,.12751335,8.3187418,4,1,0,1968,16,15
710,,27,1968,1985,0,0,0,0,0,0,0,13.304685,2,1,0,.23269774,8.3187418,4,1,0,1968,17,16
710,,27,1968,1986,0,0,0,0,0,0,0,13.304685,2,1,0,.21430457,8.3015213,4,1,0,1968,18,17
710,,27,1968,1987,0,0,0,0,0,0,0,13.304685,2,1,0,.23190509,8.1690531,4,1,0,1968,19,18
710,,27,1968,1988,0,0,0,0,0,0,0,13.304685,2,1,0,.28216687,8.2374792,4,1,0,1968,20,19
710,,27,1968,1989,0,0,0,0,0,0,0,13.304685,2,1,0,.30158499,8.2687321,4,1,0,1968,21,20
710,,27,1968,1990,0,0,0,0,0,0,0,13.304685,2,1,0,.28065747,8.1605186,4,1,0,1968,22,21
710,,27,1968,1991,0,0,0,0,0,0,0,13.304685,2,1,0,.32063317,8.0709057,4,1,0,1968,23,22
710,,27,1968,1992,0,0,0,0,0,0,0,13.304685,2,1,0,.40078753,8.0583277,4,1,0,1968,24,23
710,,27,1968,1993,0,0,0,0,0,0,0,13.304685,2,1,0,.5162828,8.0163183,4,1,0,1968,25,24
710,,27,1968,1994,0,0,0,0,0,0,0,13.304685,2,1,0,.62567329,7.9827576,4,1,0,1968,26,25
710,,27,1968,1995,0,0,0,0,0,0,0,13.304685,2,1,0,.71492147,7.9827576,4,1,0,1968,27,26
100,Colombia1 (1948-1966),28,1966,1967,0,0,0,0,0,0,0,12.616194,19,0,1,.63127178,3.9120231,1,1,0,1966,1,0
100,,28,1966,1968,0,0,0,0,0,0,0,12.616194,19,0,1,.67141271,3.9120231,1,1,0,1966,2,1
100,,28,1966,1969,0,0,0,0,0,0,0,12.616194,19,0,1,.71441931,3.9120231,1,1,0,1966,3,2
100,,28,1966,1970,0,0,0,0,0,0,0,12.616194,19,0,1,.7608059,3.8066626,1,1,0,1966,4,3
100,,28,1966,1971,0,0,0,0,0,0,0,12.616194,19,0,1,.80379367,3.9120231,1,1,0,1966,5,4
100,,28,1966,1972,0,0,0,0,0,0,0,12.616194,19,0,1,.84886801,3.9120231,1,1,0,1966,6,5
100,,28,1966,1973,0,0,0,0,0,0,0,12.616194,19,0,1,.89199805,3.9120231,1,1,0,1966,7,6
100,,28,1966,1974,0,0,0,0,0,0,0,12.616194,19,0,1,.92068106,3.9120231,1,1,0,1966,8,7
100,,28,1966,1975,0,0,0,0,0,0,0,12.616194,19,0,1,.91788942,3.9120231,1,1,0,1966,9,8
100,,28,1966,1976,0,0,0,0,0,0,0,12.616194,19,0,1,.95242977,4.0943446,1,1,0,1966,10,9
100,,28,1966,1977,0,0,0,0,0,0,0,12.616194,19,0,1,.97380465,4.0943446,1,1,0,1966,11,10
100,,28,1966,1978,0,0,0,0,0,0,0,12.616194,19,0,1,1.0285474,4.0943446,1,1,0,1966,12,11
100,,28,1966,1979,0,0,0,0,0,0,0,12.616194,19,0,1,1.0570956,4.0943446,1,1,0,1966,13,12
100,,28,1966,1980,0,0,0,0,0,0,0,12.616194,19,0,1,1.0804484,4.0943446,1,1,0,1966,14,13
100,,28,1966,1981,0,0,0,0,0,0,0,12.616194,19,0,1,1.0875514,4.1743875,1,1,0,1966,15,14
100,,28,1966,1982,0,0,0,0,0,0,0,12.616194,19,0,1,1.0794295,4.2484951,1,1,0,1966,16,15
100,,28,1966,1983,0,0,0,0,0,0,0,12.616194,19,0,1,1.0702127,4.2484951,1,1,0,1966,17,16
100,,28,1966,1984,0,0,0,0,0,0,0,12.616194,19,0,1,1.0814661,4.2484951,1,1,0,1966,18,17
100,,28,1966,1985,0,0,0,0,0,0,0,12.616194,19,0,1,1.0878884,4.1896548,1,1,0,1966,19,18
100,,28,1966,1986,0,0,0,0,0,0,0,12.616194,19,0,1,1.1138293,4.3307333,1,1,0,1966,20,19
100,,28,1966,1987,0,0,0,0,0,0,0,12.616194,19,0,1,1.1527848,4.4543471,1,1,0,1966,21,20
100,,28,1966,1988,0,0,0,0,0,0,0,12.616194,19,0,1,1.1727917,4.3307333,1,1,0,1966,22,21
100,,28,1966,1989,0,0,0,0,0,0,0,12.616194,19,0,1,1.189671,4.5108595,1,1,0,1966,23,22
100,,28,1966,1990,0,0,0,0,0,0,0,12.616194,19,0,1,1.1939224,4.7004805,1,1,0,1966,24,23
100,,28,1966,1991,0,0,0,0,0,0,0,12.616194,19,0,1,1.193013,4.7004805,1,1,0,1966,25,24
100,,28,1966,1992,0,0,0,0,0,0,0,12.616194,19,0,1,1.2178757,4.934474,1,1,0,1966,26,25
100,,28,1966,1993,0,0,0,0,0,0,0,12.616194,19,0,1,1.2509032,4.934474,1,1,0,1966,27,26
100,,28,1966,1994,0,0,0,0,0,0,0,12.616194,19,0,1,1.2881215,4.9836068,1,1,0,1966,28,27
100,,28,1966,1995,0,0,0,0,0,0,0,12.616194,19,0,1,1.3191645,4.9836068,1,1,0,1966,29,28
490,Congo-Zaire1 (1960-1965),31,1965,1966,0,0,0,0,0,0,1,11.513425,6,1,0,-.48613301,3.2188759,1,1,0,1965,1,0
490,Congo-Zaire1 (1967-1967),31,1965,1967,1,0,0,0,0,0,1,11.513425,6,1,0,-.51249373,3.5553482,1,1,1,1965,2,1
490,,32,1967,1968,0,1,1,0,4,0,1,9.9034872,1,1,0,-.51751459,3.4011974,2,1,0,1967,1,0
490,,32,1967,1969,0,1,1,0,4,0,1,9.9034872,1,1,0,-.47160488,3.8066626,2,1,0,1967,2,1
490,,32,1967,1970,0,1,1,0,4,0,1,9.9034872,1,1,0,-.37687767,3.8066626,2,1,0,1967,3,2
490,,32,1967,1971,0,1,1,0,4,0,1,9.9034872,1,1,0,-.39304256,3.8066626,2,1,0,1967,4,3
490,,32,1967,1972,0,1,1,0,4,0,1,9.9034872,1,1,0,-.43695572,3.8066626,2,1,0,1967,5,4
490,,32,1967,1973,0,1,1,0,4,0,1,9.9034872,1,1,0,-.37251398,4.1743875,2,1,0,1967,6,5
490,,32,1967,1974,0,1,1,0,4,0,1,9.9034872,1,1,0,-.36672527,4.0943446,2,1,0,1967,7,6
490,,32,1967,1975,0,1,1,0,4,0,1,9.9034872,1,1,0,-.45098558,4.0073333,2,1,0,1967,8,7
490,,32,1967,1976,0,1,1,0,4,0,1,9.9034872,1,1,0,-.53614348,4.0073333,2,1,0,1967,9,8
490,Congo-Zaire1 (1977-1978),32,1967,1977,1,1,1,0,4,0,1,9.9034872,1,1,0,-.58519006,3.9702919,2,1,1,1967,10,9
490,,33,1978,1979,0,0,0,0,0,0,1,7.6009026,2,1,0,-.71334988,3.1354942,3,1,0,1978,1,0
490,,33,1978,1980,0,0,0,0,0,0,1,7.6009026,2,1,0,-.74233741,3.2580965,3,1,0,1978,2,1
490,,33,1978,1981,0,0,0,0,0,0,1,7.6009026,2,1,0,-.70724612,3.7841897,3,1,0,1978,3,2
490,,33,1978,1982,0,0,0,0,0,0,1,7.6009026,2,1,0,-.72981119,3.6888795,3,1,0,1978,4,3
490,,33,1978,1983,0,0,0,0,0,0,1,7.6009026,2,1,0,-.77435726,3.7376697,3,1,0,1978,5,4
490,,33,1978,1984,0,0,0,0,0,0,1,7.6009026,2,1,0,-.78088611,4.0943446,3,1,0,1978,6,5
490,,33,1978,1985,0,0,0,0,0,0,1,7.6009026,2,1,0,-.81644541,4.1271343,3,1,0,1978,7,6
490,,33,1978,1986,0,0,0,0,0,0,1,7.6009026,2,1,0,-.78965807,3.9702919,3,1,0,1978,8,7
490,,33,1978,1987,0,0,0,0,0,0,1,7.6009026,2,1,0,-.77002823,3.9702919,3,1,0,1978,9,8
490,,33,1978,1988,0,0,0,0,0,0,1,7.6009026,2,1,0,-.77652878,3.9318256,3,1,0,1978,10,9
490,,33,1978,1989,0,0,0,0,0,0,1,7.6009026,2,1,0,-.85802186,3.9318256,3,1,0,1978,11,10
490,,33,1978,1990,0,0,0,0,0,0,1,7.6009026,2,1,0,-.95877099,4.0073333,3,1,0,1978,12,11
490,,33,1978,1991,0,0,0,0,0,0,1,7.6009026,2,1,0,-1.0792828,4.0943446,3,1,0,1978,13,12
490,,33,1978,1992,0,0,0,0,0,0,1,7.6009026,2,1,0,-1.2224904,3.8066626,3,1,0,1978,14,13
490,,33,1978,1993,0,0,0,0,0,0,1,7.6009026,2,1,0,-1.3991681,3.6888795,3,1,0,1978,15,14
490,,33,1978,1994,0,0,0,0,0,0,1,7.6009026,2,1,0,-1.470692,3.6888795,3,1,0,1978,16,15
490,,33,1978,1995,0,0,0,0,0,0,1,7.6009026,2,1,0,-1.4951929,3.6888795,3,1,0,1978,17,16
94,,36,1948,1963,0,1,0,1,2,0,0,7.6009026,1,1,1,.81977981,.69314718,1,1,0,1948,15,0
94,,36,1948,1964,0,1,0,1,2,0,0,7.6009026,1,1,1,.82898837,.69314718,1,1,0,1948,16,15
94,,36,1948,1965,0,1,0,1,2,0,0,7.6009026,1,1,1,.89975482,.69314718,1,1,0,1948,17,16
94,,36,1948,1966,0,1,0,1,2,0,0,7.6009026,1,1,1,.93687737,.69314718,1,1,0,1948,18,17
94,,36,1948,1967,0,1,0,1,2,0,0,7.6009026,1,1,1,.95474195,.69314718,1,1,0,1948,19,18
94,,36,1948,1968,0,1,0,1,2,0,0,7.6009026,1,1,1,.98282725,.69314718,1,1,0,1948,20,19
94,,36,1948,1969,0,1,0,1,2,0,0,7.6009026,1,1,1,1.005034,.69314718,1,1,0,1948,21,20
94,,36,1948,1970,0,1,0,1,2,0,0,7.6009026,1,1,1,1.0660892,.69314718,1,1,0,1948,22,21
94,,36,1948,1971,0,1,0,1,2,0,0,7.6009026,1,1,1,1.0899079,.69314718,1,1,0,1948,23,22
94,,36,1948,1972,0,1,0,1,2,0,0,7.6009026,1,1,1,1.1323694,.69314718,1,1,0,1948,24,23
94,,36,1948,1973,0,1,0,1,2,0,0,7.6009026,1,1,1,1.1731012,.69314718,1,1,0,1948,25,24
94,,36,1948,1974,0,1,0,1,2,0,0,7.6009026,1,1,1,1.202672,.69314718,1,1,0,1948,26,25
94,,36,1948,1975,0,1,0,1,2,0,0,7.6009026,1,1,1,1.196646,.69314718,1,1,0,1948,27,26
94,,36,1948,1976,0,1,0,1,2,0,0,7.6009026,1,1,1,1.2246574,1.0986123,1,1,0,1948,28,27
94,,36,1948,1977,0,1,0,1,2,0,0,7.6009026,1,1,1,1.2944531,1.6094379,1,1,0,1948,29,28
94,,36,1948,1978,0,1,0,1,2,0,0,7.6009026,1,1,1,1.3257478,1.6094379,1,1,0,1948,30,29
94,,36,1948,1979,0,1,0,1,2,0,0,7.6009026,1,1,1,1.3405122,1.7917595,1,1,0,1948,31,30
94,,36,1948,1980,0,1,0,1,2,0,0,7.6009026,1,1,1,1.3129169,1.7917595,1,1,0,1948,32,31
94,,36,1948,1981,0,1,0,1,2,0,0,7.6009026,1,1,1,1.2293481,1.7917595,1,1,0,1948,33,32
94,,36,1948,1982,0,1,0,1,2,0,0,7.6009026,1,1,1,1.123955,1.7917595,1,1,0,1948,34,33
94,,36,1948,1983,0,1,0,1,2,0,0,7.6009026,1,1,1,1.1252543,1.9459101,1,1,0,1948,35,34
94,,36,1948,1984,0,1,0,1,2,0,0,7.6009026,1,1,1,1.1672051,2.0794415,1,1,0,1948,36,35
94,,36,1948,1985,0,1,0,1,2,0,0,7.6009026,1,1,1,1.1581383,2.0794415,1,1,0,1948,37,36
94,,36,1948,1986,0,1,0,1,2,0,0,7.6009026,1,1,1,1.185707,2.0794415,1,1,0,1948,38,37
94,,36,1948,1987,0,1,0,1,2,0,0,7.6009026,1,1,1,1.2044727,2.0794415,1,1,0,1948,39,38
94,,36,1948,1988,0,1,0,1,2,0,0,7.6009026,1,1,1,1.2074667,2.0794415,1,1,0,1948,40,39
94,,36,1948,1989,0,1,0,1,2,0,0,7.6009026,1,1,1,1.238664,2.0794415,1,1,0,1948,41,40
94,,36,1948,1990,0,1,0,1,2,0,0,7.6009026,1,1,1,1.2524773,2.0794415,1,1,0,1948,42,41
94,,36,1948,1991,0,1,0,1,2,0,0,7.6009026,1,1,1,1.2369239,2.0794415,1,1,0,1948,43,42
94,,36,1948,1992,0,1,0,1,2,0,0,7.6009026,1,1,1,1.2722855,2.0794415,1,1,0,1948,44,43
94,,36,1948,1993,0,1,0,1,2,0,0,7.6009026,1,1,1,1.3118695,2.0794415,1,1,0,1948,45,44
94,,36,1948,1994,0,1,0,1,2,0,0,7.6009026,1,1,1,1.3391619,2.0794415,1,1,0,1948,46,45
94,,36,1948,1995,0,1,0,1,2,0,0,7.6009026,1,1,1,1.3584232,2.0794415,1,1,0,1948,47,46
40,Cuba (1958-1959),38,1959,1960,0,0,0,0,0,0,0,8.5171928,2,1,0,1.0370915,3.8286414,1,1,0,1959,1,0
40,,38,1959,1961,0,0,0,0,0,0,0,8.5171928,2,1,0,1.0650555,5.5984221,1,1,0,1959,2,1
40,,38,1959,1962,0,0,0,0,0,0,0,8.5171928,2,1,0,1.1102115,5.5984221,1,1,0,1959,3,2
40,,38,1959,1963,0,0,0,0,0,0,0,8.5171928,2,1,0,1.0722682,4.3820267,1,1,0,1959,4,3
40,,38,1959,1964,0,0,0,0,0,0,0,8.5171928,2,1,0,1.0979453,4.7004805,1,1,0,1959,5,4
40,,38,1959,1965,0,0,0,0,0,0,0,8.5171928,2,1,0,1.0949389,4.7004805,1,1,0,1959,6,5
40,,38,1959,1966,0,0,0,0,0,0,0,8.5171928,2,1,0,1.1213517,4.7004805,1,1,0,1959,7,6
40,,38,1959,1967,0,0,0,0,0,0,0,8.5171928,2,1,0,1.1362292,4.7004805,1,1,0,1959,8,7
40,,38,1959,1968,0,0,0,0,0,0,0,8.5171928,2,1,0,1.1400741,4.7004805,1,1,0,1959,9,8
40,,38,1959,1969,0,0,0,0,0,0,0,8.5171928,2,1,0,1.1761905,4.9416423,1,1,0,1959,10,9
40,,38,1959,1970,0,0,0,0,0,0,0,8.5171928,2,1,0,1.1963438,4.9416423,1,1,0,1959,11,10
40,,38,1959,1971,0,0,0,0,0,0,0,8.5171928,2,1,0,1.165024,4.9416423,1,1,0,1959,12,11
40,,38,1959,1972,0,0,0,0,0,0,0,8.5171928,2,1,0,1.1749558,4.9416423,1,1,0,1959,13,12
40,,38,1959,1973,0,0,0,0,0,0,0,8.5171928,2,1,0,1.1954365,4.9416423,1,1,0,1959,14,13
40,,38,1959,1974,0,0,0,0,0,0,0,8.5171928,2,1,0,1.1975522,4.9416423,1,1,0,1959,15,14
40,,38,1959,1975,0,0,0,0,0,0,0,8.5171928,2,1,0,1.2595967,4.7874918,1,1,0,1959,16,15
40,,38,1959,1976,0,0,0,0,0,0,0,8.5171928,2,1,0,1.2190585,4.8283138,1,1,0,1959,17,16
40,,38,1959,1977,0,0,0,0,0,0,0,8.5171928,2,1,0,1.2825991,5.2983174,1,1,0,1959,18,17
40,,38,1959,1978,0,0,0,0,0,0,0,8.5171928,2,1,0,1.2933564,5.3471074,1,1,0,1959,19,18
40,,38,1959,1979,0,0,0,0,0,0,0,8.5171928,2,1,0,1.3050843,5.3471074,1,1,0,1959,20,19
40,,38,1959,1980,0,0,0,0,0,0,0,8.5171928,2,1,0,1.3334209,5.3936276,1,1,0,1959,21,20
40,,38,1959,1981,0,0,0,0,0,0,0,8.5171928,2,1,0,1.3573803,5.4161005,1,1,0,1959,22,21
40,,38,1959,1982,0,0,0,0,0,0,0,8.5171928,2,1,0,1.3457328,5.4380794,1,1,0,1959,23,22
40,,38,1959,1983,0,0,0,0,0,0,0,8.5171928,2,1,0,1.3371041,5.521461,1,1,0,1959,24,23
40,,38,1959,1984,0,0,0,0,0,0,0,8.5171928,2,1,0,1.3632816,5.6937323,1,1,0,1959,25,24
40,,38,1959,1985,0,0,0,0,0,0,0,8.5171928,2,1,0,1.3436477,5.6937323,1,1,0,1959,26,25
40,,38,1959,1986,0,0,0,0,0,0,0,8.5171928,2,1,0,1.3643044,5.6937323,1,1,0,1959,27,26
40,,38,1959,1987,0,0,0,0,0,0,0,8.5171928,2,1,0,1.3609766,5.6937323,1,1,0,1959,28,27
40,,38,1959,1988,0,0,0,0,0,0,0,8.5171928,2,1,0,1.3837912,5.6937323,1,1,0,1959,29,28
